jenis_kelamin,tahun_lahir,ipk,ips_semester_genap_2021/2022,ips_semester_ganjil_2022/2023,nilai_matkul_matematika_1,nilai_matkul_bahasa_inggris_1,total_sks_semester,total_matkul_mengulang,memiliki_beasiswa,tipe_sma,latar_belakang_sma,nilai_matematika_sma_kelas_12,pendidikan_ibu,pendidikan_ayah,jumlah_saudara,role_model_keluarga_tidak ada / rahasia,role_model_keluarga_paman,role_model_keluarga_kakek,role_model_keluarga_kakak,role_model_keluarga_ibu,role_model_keluarga_bapak,penghasilan_orang_tua,rating_kesan_mata_kuliah,waktu_khusus_belajar,platform_belajar_online_zenius,platform_belajar_online_youtube,platform_belajar_online_udemy,platform_belajar_online_tidak ada,platform_belajar_online_sololearn,platform_belajar_online_sanbercode,platform_belajar_online_ruangguru,platform_belajar_online_revou,platform_belajar_online_quipper,platform_belajar_online_myskill,platform_belajar_online_hackerrank,platform_belajar_online_english academy,platform_belajar_online_dicoding,platform_belajar_online_coursera,platform_belajar_online_built with angga,platform_belajar_online_alterra,akses_pembelajaran,suka_lomba,total_mengikuti_lomba,sosial_media_youtube,sosial_media_whatsapp,sosial_media_twitter,sosial_media_tiktok,sosial_media_tidak menggunakan sosial media,sosial_media_instagram,sosial_media_facebook,total_akses_sosial_media,genre_permainan_tidak bermain game,genre_permainan_teka-teki,genre_permainan_strategi,genre_permainan_shooting,genre_permainan_petualangan,genre_permainan_olahraga,genre_permainan_multiplayer,genre_permainan_aksi,jenis_organisasi_tidak mengikuti organisasi,jenis_organisasi_penalaran dan keilmuan,jenis_organisasi_organisasi sosial,jenis_organisasi_organisasi pengusaha,jenis_organisasi_organisasi masyarakat,jenis_organisasi_organisasi keprofesian,jenis_organisasi_organisasi keahlian,jenis_organisasi_organisasi keagamaan,jenis_organisasi_himpunan mahasiswa,jenis_organisasi_,jenis_ukm_tidak mengikuti kegiatan ukm,jenis_ukm_saat ini sudah tidak ada,jenis_ukm_photocinema,jenis_ukm_penalaran dan keilmuan,jenis_ukm_pecinta alam,jenis_ukm_olahraga,jenis_ukm_kewirausahaan,jenis_ukm_kesenian,jenis_ukm_keagamaan,estimasi_waktu_perjalanan_ke_kampus,durasi_bekerja_selama_kuliah,tipe_pekerjaan_selama_kuliah_tidak bekerja,tipe_pekerjaan_selama_kuliah_petani/pekebun,tipe_pekerjaan_selama_kuliah_part-time,tipe_pekerjaan_selama_kuliah_magang/intern,tipe_pekerjaan_selama_kuliah_full-time,tipe_pekerjaan_selama_kuliah_freelance,tipe_pekerjaan_selama_kuliah_berdagang/berjualan,tipe_pekerjaan_selama_kuliah_asisten kuliah,tempat_tinggal_kuliah_apartemen,tempat_tinggal_kuliah_asrama,tempat_tinggal_kuliah_bersama anggota keluarga besar,tempat_tinggal_kuliah_bersama orang tua,tempat_tinggal_kuliah_kontrakan,tempat_tinggal_kuliah_kos,provinsi_asal_bali,provinsi_asal_bangka belitung,provinsi_asal_banten,provinsi_asal_bengkulu,provinsi_asal_dki jakarta,provinsi_asal_jambi,provinsi_asal_jawa barat,provinsi_asal_jawa tengah,provinsi_asal_jawa timur,provinsi_asal_kalimantan timur,provinsi_asal_maluku utara,provinsi_asal_nanggroe aceh darussalam,provinsi_asal_nusa tenggara barat,provinsi_asal_nusa tenggara timur,provinsi_asal_papua barat,provinsi_asal_papua barat daya,provinsi_asal_riau,provinsi_asal_sulawesi selatan,provinsi_asal_sulawesi tengah,provinsi_asal_sulawesi tenggara,provinsi_asal_sulawesi utara,provinsi_asal_sumatera barat,provinsi_asal_sumatera selatan,provinsi_asal_sumatera utara,jalur_pendaftaran_kampus_beasiswa aperti bumn,jalur_pendaftaran_kampus_beasiswa undangan,jalur_pendaftaran_kampus_jalur undangan,jalur_pendaftaran_kampus_seleksi rapot,jalur_pendaftaran_kampus_snmptn,jalur_pendaftaran_kampus_ujian tes,jalur_pendaftaran_kampus_utbk/snbp,jenis_tempat_tinggal_keluarga_bersama anggota keluarga besar,jenis_tempat_tinggal_keluarga_kontrakan,jenis_tempat_tinggal_keluarga_rumah,jenis_tempat_tinggal_keluarga_rumah dinas,cara_belajar_mahasiswa_aural,cara_belajar_mahasiswa_kinestetic,cara_belajar_mahasiswa_reading,cara_belajar_mahasiswa_visual
1.0,4.0,0.8899082558773733,0.7588496282410818,0.65263155120892,0.0,0.0,0.9999999999999998,0.0,0.0,3.0,0.0,0.8373983739837398,5.0,3.0,2.0,0,0,0,0,1,0,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0,0,0,1,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,4.0,0.7522936030656692,0.7588496282410818,0.65263155120892,6.0,1.0,0.909090909090909,0.0,0.0,3.0,1.0,0.7886178861788617,5.0,5.0,2.0,0,0,0,0,0,1,0.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0,0,0,1,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,0.6834862219766583,0.8230088066126765,0.494736847388777,0.0,0.0,0.8181818181818181,0.0,0.0,3.0,0.0,0.8373983739837398,5.0,5.0,2.0,0,0,0,0,1,0,1.0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,4.0,1.0,0,0,0,1,0,1,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,0.8256880262365421,0.8097344829328693,0.7789473393617259,0.0,1.0,0.9999999999999998,0.0,0.0,3.0,1.0,0.8373983739837398,2.0,2.0,0.0,0,0,0,0,1,0,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,3.0,0,0,1,1,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,0.9816513942072819,0.7588496282410818,0.65263155120892,0.0,0.0,0.9999999999999998,0.0,1.0,3.0,1.0,0.6097560975609757,5.0,2.0,3.0,0,0,0,0,1,0,4.0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,4.0,1.0,0,0,0,1,0,1,0,3.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.862385347188296,0.8097344829328693,0.8210526857349654,0.0,3.0,0.9999999999999998,0.0,0.0,3.0,1.0,0.8373983739837398,2.0,5.0,3.0,0,0,0,0,1,0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,0,0,0,1,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,0.6422018589430424,0.8761062068268525,0.65263155120892,0.0,0.0,0.8181818181818181,0.0,0.0,3.0,0.0,0.7723577235772359,1.0,2.0,3.0,0,0,0,0,0,1,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0,0,1,1,0,1,0,3.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,0.8256880262365421,0.7588496282410818,0.65263155120892,0.0,0.0,0.9999999999999998,0.0,1.0,3.0,1.0,0.6910569105691058,2.0,5.0,1.0,0,0,0,0,0,1,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1.0,0,0,0,0,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0,0.0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,0.7477064516174895,0.7588496282410818,0.65263155120892,0.0,1.0,0.909090909090909,0.0,0.0,3.0,0.0,0.5284552845528456,0.0,2.0,3.0,0,0,0,0,0,1,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3.0,3.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,0.8944954073255528,0.9557521489056958,0.8157895331237426,0.0,0.0,0.909090909090909,0.0,0.0,3.0,0.0,0.6585365853658538,0.0,2.0,3.0,0,0,0,0,1,0,0.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,1,0,5.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.7201834335620948,0.730088435359079,0.5947368724854682,0.0,1.0,0.8181818181818181,0.0,0.0,3.0,0.0,0.8373983739837398,5.0,4.0,1.0,1,0,0,0,0,0,0.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0,1,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,0.47706418807594353,0.5840707693862527,0.8578947540135256,2.0,5.0,0.7272727272727273,0.16666666666666666,0.0,3.0,1.0,0.8373983739837398,5.0,5.0,4.0,0,0,0,0,1,0,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0,0,0,1,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.8577981957401163,0.8982300796265311,0.7578947289168343,0.0,0.0,0.8181818181818181,0.0,1.0,3.0,1.0,0.8373983739837398,4.0,4.0,1.0,1,0,0,0,0,0,3.0,2.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0,2.0,1.0,0,0,1,0,0,1,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.8256880262365421,0.915929177866274,0.6684210090425888,2.0,3.0,0.909090909090909,0.0,0.0,3.0,0.0,0.8373983739837398,5.0,5.0,3.0,0,0,0,0,0,1,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0,0,1,1,0,1,0,5.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,0.610091689439468,0.7588496282410818,0.65263155120892,2.0,5.0,0.8181818181818181,0.16666666666666666,0.0,3.0,0.0,0.853658536585366,5.0,5.0,3.0,0,0,0,0,0,1,1.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,1.0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,0.6834862219766583,0.730088435359079,0.6263157881528056,0.0,3.0,0.9999999999999998,0.0,0.0,3.0,1.0,0.821138211382114,5.0,5.0,2.0,0,0,0,0,1,0,1.0,3.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,1,0,1,0,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,0.816513723340183,0.8672566577069808,0.65263155120892,2.0,1.0,0.9999999999999998,0.0,0.0,3.0,0.0,0.6910569105691058,5.0,3.0,4.0,1,0,0,0,0,0,0.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0,0,0,0,0,1,0,2.0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,0.9495412247037075,1.0,0.8210526857349654,0.0,0.0,0.9999999999999998,0.0,0.0,3.0,0.0,0.8699186991869918,5.0,5.0,3.0,0,0,0,0,1,0,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,3.0,0,0,0,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.7018348277693766,0.8274335811726122,0.5473684989844623,5.0,4.0,0.8181818181818181,0.0,0.0,3.0,0.0,0.8373983739837398,0.0,2.0,3.0,0,0,0,0,1,0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2.0,0.0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,4.0,0.8807339529810142,0.8716814322669165,0.8894736696808629,6.0,1.0,0.9999999999999998,0.0,1.0,3.0,1.0,0.8373983739837398,4.0,4.0,2.0,0,0,0,0,1,0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1.0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.8302751776847216,0.8982300796265311,0.7105263554158283,4.0,1.0,0.8181818181818181,0.0,0.0,3.0,0.0,0.8373983739837398,2.0,2.0,4.0,1,0,0,0,0,0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,0,0,1,0,0,1,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,4.0,0.6513761618394015,0.6637168169600428,0.5842105672630227,0.0,5.0,0.8181818181818181,0.0,1.0,3.0,1.0,0.7317073170731707,2.0,2.0,1.0,0,0,0,0,1,1,3.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0,0,0,0,0,1,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,0.6697247676321197,0.7588496282410818,0.5789474146517997,5.0,2.0,0.8181818181818181,0.0,0.0,3.0,1.0,0.8048780487804879,5.0,5.0,0.0,1,0,0,0,0,0,3.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,0.7385321487211304,0.7256636607991432,0.65263155120892,0.0,0.0,0.8181818181818181,0.0,0.0,3.0,1.0,0.8373983739837398,5.0,3.0,3.0,0,0,0,0,0,1,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,0.6605504647357606,0.7588496282410818,0.65263155120892,2.0,0.0,0.8181818181818181,0.0,0.0,3.0,0.0,0.6910569105691058,4.0,4.0,1.0,0,0,0,0,0,1,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,3.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,0.16513767086709885,0.7588496282410818,0.65263155120892,5.0,7.0,0.6363636363636365,0.3333333333333333,0.0,3.0,1.0,0.6910569105691058,2.0,0.0,2.0,1,0,0,0,0,0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.6788990705284789,0.6946902388795931,0.5947368724854682,0.0,0.0,0.8181818181818181,0.0,1.0,3.0,0.0,0.8373983739837398,0.0,0.0,4.0,0,0,0,0,0,1,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,0,0,1,1,0,1,1,2.0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,3.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
