PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
-1.9714068197380787,0.012886211315572323,0.5129831111902639,0.9263216302112446,-1.803399895803742,1.162187029188626,3.326621356009042,0.27828100470331474,-0.2930381804190713,0.5258576234868348,0.4107610606960247,-1.0172677794401603,-0.9153185264420977,0.6995253414736369,2.2232773789521603,0.1819009476389042,-0.29598722251964266,-0.87376407866878,-0.3251851685502288,-1.2815251965257637,0.40859602653861904,-1.2059643174474548,0.30177426983860434,-1.0634540416117457,0.44000245216550365,-0.82083526455055,-0.567284000653358,-0.680434960819256,-0.11449937904592829,0.3624674243806108,0.10459270337892655,0.8838294747153377,-0.878621353141729,-0.31412897710137094,0.7067828581007668,0.402146934202365,0.9594690210728957,-0.14753300433404992
0.016579235198377475,1.5476718865741392,1.0487676851550347,-0.8321820899443328,0.6406561452263854,-1.4678641724945642,1.46391947772132,0.3226431713800432,-1.962455493747104,-0.949153751522677,0.2738645289456506,-1.029004553541439,2.4371396187027026,0.27771242593845646,0.5157978731114395,-1.0676440046775562,-1.462069469074095,-0.6273508757755523,0.18234586476504072,0.7277244118128029,2.198806443668433,0.3523205111114517,-0.9919640061844593,0.391519453696094,0.5119005730583361,-1.098996639157799,-0.5012339931281808,2.2270687698026705,-0.5652935288127633,1.2331999985375621,-0.0012685239024777715,-1.3553279023671825,0.6481650580367674,0.05186171425574861,1.623063968802221,0.5425503831663794,-0.3938834250373045,0.4835237737976505
-2.205475451974406,0.39419307381568797,-0.3315562914145244,0.23663677022460522,-3.07874435514502,-0.4716862111987673,-0.2856322588195913,0.20800109523533736,-1.3753533747471731,0.28328951926517326,-1.8619038236380687,0.4496957581644529,1.2630619665880343,0.6343031297991455,-1.1179444300526333,0.8397558303848103,-0.27655924988648006,-0.46100399503916656,0.09314081559342513,1.0375658937483625,-0.26078385391285486,-1.208422706354262,0.6226852690604474,-0.7526063948612184,0.4244215859380306,-0.10257576520734098,-1.3031609653177516,1.029300798864047,1.7651996523964861,-0.18285020402557095,-0.43065355354678836,0.3004498615052801,-0.028785948680329593,-1.2663755460284585,-0.12716745875750848,-0.162544788563653,0.3213726314820879,-1.566518840565701
-1.492310166637367,-0.16441931837736162,-0.16501737758214402,-1.820451057831097,-1.6114902997609766,0.14447032300390872,0.7837737323238321,1.0663661288304291,0.8504204672426497,-1.0022568672625403,-0.6414660127945448,-0.1700852913675676,-0.791889067191494,0.310299751977375,-0.7021809486756461,-0.3099558230838295,-0.33366809558850813,-0.30966151819267834,-0.1452860034588167,-0.6278813633212023,0.4360182306260293,-0.4624915111222352,-0.19917551637078246,-1.2811046551472522,-0.6053206238968266,0.15853527478069573,0.7665090146385687,-0.3570055338119438,0.629768796820221,-0.8752912205912127,-0.16972042527668688,0.267541950196745,-0.7461398746294985,-1.003860180522596,0.425610389837385,0.5087901388420663,0.8742586475417007,-1.6866868499535075
-1.0937698801178457,-1.555670231867909,-1.208590685134313,0.05878577703598691,5.13137701988816,3.8214460900677296,-0.5609166886202147,2.580784576418793,-0.13989261387274524,0.1732832783623981,-0.35175198892107673,1.1014022581223257,2.957868826606788,0.5581399312747295,1.9996485867645675,4.045620410925127,-3.2915075702707455,2.0242812616075185,-0.5120026204088287,2.747201891451686,0.10694248833888094,0.6760793049991467,2.5076375648486517,3.8305477842266766,-0.34448869945735017,2.258756146090659,2.7507971861006433,1.2864233270935752,0.7059436862098051,-0.7015307257504143,-2.1711977846520694,1.552910097489847,0.5175315380611242,1.5224547987379358,1.541538269639304,-0.4414304112732337,3.212649879966707,0.8166656924286404
-2.1134467944642408,0.4105200177917169,1.5249090320224772,-2.609649321404442,-0.2583240868244102,0.5500667151116079,-2.202360205340861,-1.2036655408110148,1.4312730843524284,-0.9807890437836638,-2.614191333590718,4.489002542893411,-1.7962902149698838,0.5394478468829401,6.083441502132579,-1.1139491643608854,2.257194774914654,-2.3461630918568206,-1.3790495561545153,-2.071733451708068,-0.45413903210278467,1.5863589090707029,3.246126678701649,-0.2037196134844048,-1.9420033486607597,-2.8881729540993932,1.72117222089327,0.8986876201815193,-0.4718766553700911,3.643826114228254,-1.7675611445984936,0.297255498204013,-1.1363184919004683,0.6464610606947562,-1.7302251863343487,-1.3129739159754557,-0.02975107693378732,0.08031521328017642
0.4710454537333139,-1.4666810304763873,-0.5818872322786665,2.187337207394666,-3.124008548130208,1.4262681213897046,0.5285046836241409,0.268750930597128,-0.04063900230132799,-0.6277239315126827,-0.03174114480403512,0.8834918122546273,0.4649003508236856,-0.9895648685177839,-0.9497721717125212,0.16997997456894573,1.151575446535033,-0.18616256068673862,-1.0115658832916101,-0.6194034714161971,1.4226927195207388,0.04021666157199738,0.217540150430919,-0.12240768256030826,0.8487321864279713,-0.38177039526375484,-0.12554771736905682,0.2542183724990407,-0.363311140086515,-0.2722932554663068,0.015302970252455368,-0.27125724863251316,0.3058698702167079,1.5493619189316932,-1.3018930795690327,-0.9699036176411401,-0.30822878694783057,-1.217071351566741
-0.33820787630373905,-1.9575370188776968,-0.11275075170992487,-0.3636396733095869,-0.9630735358162525,-0.07892557526150379,0.39669925668686823,-0.8368214551591329,0.4908492530464232,-1.090418307914344,-0.047994843063120386,0.050899567646032345,2.024431452842047,0.8079583390298565,0.2717211445029706,1.0643899830971852,0.18540361108458728,0.014117654970226573,0.271189101498777,1.6617084489310139,-0.5591350890215316,0.466503019283873,0.21747250331538148,0.612509540994973,0.10211027851102504,0.38580772190904783,-0.5008167582037222,-1.0559175769656755,-0.1555524180003358,-0.2274063786005308,-0.2871691534412669,-0.6415116423477972,0.811384515551913,0.6964931253561548,-0.312304693146659,0.2586513988857676,0.08779082035516474,0.29720297962844633
0.8788436611315877,-0.939731288622067,-3.266857333689519,-0.4689857259501457,-2.6041125111847023,-0.3802843868153224,0.23761407899919235,-0.6074090151097731,0.9183669829130374,-2.7907754805052836,1.2456481226017542,-0.7810753310956714,1.66548970320751,-0.43449984367390665,-0.9161383011292691,-1.5637637778879891,-1.2232987204503742,-0.5198579636994963,-3.425047874233163,2.392058911080986,0.6084884733766781,-0.05365616996722475,1.1668869481780006,1.9698018055363247,-0.8005825832098736,-1.5261998860148223,-2.4563095224849034,-2.7555929947421576,0.09703029476122918,-1.124451873602115,-1.693568762682478,0.2772908307158204,-1.2493836905484819,-1.2579194642477078,-0.8037952672253951,1.412983370622825,-0.5100005035621064,0.1253971721891541
-0.7596357452908604,-1.5347530960432374,0.36306579438637876,2.3182128823386954,2.3691535136243647,2.2215411910166147,-0.31095635790816833,2.1465831128940684,-0.3923384233138025,0.6630912560437044,-1.3682019128920724,-0.4120048558644812,-1.2419643705406083,1.9587231412800012,1.0004459487081139,-1.1548112720977646,-1.355872369927638,-0.9261440331338825,-0.06198210691606022,-1.1215545056175154,-0.036146880048192886,-0.9146325161973465,-1.308688784184363,1.0400391224640928,-0.6835584791002641,0.10837592324210975,-0.4195924381568637,1.2530237820030148,0.08082497391839286,-1.0881896612847513,0.28386041042371274,-0.20935897377949098,0.3333726773360362,-0.3068635896914352,-0.27199551001494926,-1.3843072548292983,-0.8431620191197448,0.5652361526373619
