nilai_ipk_ips_sks_semester_minat_lomba_tinggi,perjalanan_kampus_lama,pendidikan_ortu_rendah,nilai_matkul_bahasa_inggris_matematika_rendah,sering_akses_sosial_media_sedikit_waktu_belajar,penghasilan_ortu_rendah_memiliki_beasiswa,jumlah_saudara_banyak,total_matkul_mengulang_banyak,meluangkan_waktu_belajar,matkul_semester_1_matematika_tinggi_binggris_rendah,sedikit_bermain_game_pendidikan_ayah_tinggi,preferensi_belajar_luring_genre_permainan_teka-teki_petualangan,penghasilan_orang_tua_tinggi,latar_belakang_sma_swasta,latar_belakang_sma_negeri,pendidikan_ibu_tinggi,jalur_pendaftaran_kampus_seleksi_rapot_organuisasi_himpunan_mahasiswa,sosial_media_twitter_tiktok_gaya_belajar_visual,gaya_belajar_aural_preferensi_belajar_daring
0.24478032399031832,-0.01601993325688335,-1.2936845311519958,-0.47947389957667885,-0.26830940676263854,-2.8504022233175563,0.043150845830327175,-0.9314198975532677,-0.4820289551634692,-0.02090816610143558,-0.17433689681230735,0.07272398364581315,-0.42488759745808047,-0.1385961026970184,1.373455675804848,-0.7715813305747989,0.18409672140931474,-0.7053554081545269,0.6240165621832375
1.8785134604811407,1.9095422528178987,0.46986502393448465,-0.5899366355509423,-1.4676701023584156,-2.1981402597940343,-0.26960885538628454,-0.009304143502608572,-0.1851142691200769,2.3159846253820042,-1.1774552907090752,-0.4573041065661067,1.6504347625761635,0.26191072232535506,0.16493395864668126,-0.47233127143511505,0.04156869923082961,1.0185400574280323,-0.1162906255162597
3.095533319227809,0.9979998694177297,3.712695647506775,0.628331957672808,-0.6275956126289741,1.10052771144059,-0.7487816151879579,-0.44080134271942656,-0.28495709855470375,-0.8637540580672912,-0.4962430307658859,-0.25851772056593814,-0.015113261732466637,0.6560791469414531,1.927147130635764,0.5565745295765927,0.30269108754175233,-0.4466098529075338,-0.5632242995725432
-1.3653662120875723,-0.3578177080229148,0.14137519857790512,-0.8824963663647355,-0.25648671388684763,-2.170022986406557,-1.1034704011117529,1.5745043620510502,0.20947367391302132,-0.8447657354060155,-0.24993159604942372,0.7253088387044954,-0.9862119376657947,-0.646311133424799,-0.16464540508752795,0.7281341397083156,0.27010454073757345,0.5269538758220051,-0.8825414119282194
-2.481010432322442,-0.8863198223157337,2.17879423897631,1.6628799850401876,-0.8972546973671941,-1.3265357084046216,-0.22849898542831837,-0.18932652318465135,-0.259913852300373,1.6478112885705856,-0.922707190883969,-0.42330616832443413,0.32754784167894574,-1.4201643093815177,0.04736808524839773,0.8957208407539046,-0.6909930606417645,0.17397414718306195,0.6213641573765822
-4.761316108045389,2.0253699949115216,1.1532665242150655,0.4956496107785004,-0.1360070502650513,0.229539129250479,0.24367204361800834,-2.0346577586173016,0.1464621631244449,0.018211961149482682,0.1706128002620505,-0.6282693023038041,0.6237052383396607,0.6126817542040541,-0.14400940192573142,-1.1733199886987091,0.8284244362105552,-0.27371267570886376,-0.6173312646334085
-2.7810258752064922,1.786021555182803,-1.3173086548135373,2.5837536678728243,-0.317943824980208,0.29888553694590003,-0.2763393604383517,1.5040906979219957,0.4481082722908124,0.11108435593421076,-0.8232162560949642,-0.872633328548544,-0.6921882360175021,-0.8990159667881176,-0.47859275584413613,-0.07194927944568937,0.5782731409111166,0.030145534927807464,0.1727911398694635
1.145121024835951,-0.439372271614634,0.07812944601595248,1.7537498980293698,-0.44679214024569736,-0.32028781710393095,-0.12023334816811324,-0.2790725078991254,0.7534432986087508,0.15502043981514982,-0.7097244318197942,1.2039756988412784,-1.4077308304426273,1.5210079893619333,1.0217463859094078,0.07791349565959937,1.3758085070372141,0.6056496253503386,-0.38079863387136104
-2.7252762589642705,0.4553283639640732,0.5837748835544845,-0.44567522195574705,-1.1863769792630887,-0.8996528429935892,-0.6662344223265427,-0.05746610199002301,-0.7785365344232436,0.6883079467370754,0.22727034324218764,0.4879313902367276,-0.5946109722839029,-0.7013554900263225,-0.17327171718133674,-0.047183529869843345,-0.4673288192954418,0.5393853541045148,0.3252904097178302
-1.5342780460283836,-1.8108353292322676,0.7704673998719985,0.028892558868499025,2.7691994758018295,-0.3138028684621455,-1.208374014541039,-0.8421344179363801,-0.1890519388112183,-1.9019997458667202,-0.812225493572171,-0.16391875870319939,-0.09533893467398688,-1.1385737091070958,-0.5459023984529002,-0.8453941197825918,-0.08539796613169447,0.20154310667466216,-0.287275322145723
1.116017357897351,-0.5408253938669151,0.7972346410873588,-1.6719979467612955,0.46845851716010695,-2.554286940343871,1.39357771047233,0.5916093631410061,0.2671327052002614,0.3524725950407329,-0.3679699036076494,-0.9358886116755031,0.10574967546818148,-0.6802021695218907,0.4068929627948684,0.6873056797316381,0.9070755830380159,0.5000576018132762,0.09598406477232958
-2.5183285286892056,-2.4025179897449713,-1.5200242089491296,-1.9498376434602562,-0.4259061927196527,0.472660605604352,-0.4158168257687905,-0.284930421068463,-0.5075896404762186,-0.7714034009430423,-0.637409549581675,0.9534793975966592,-0.548100931346659,-0.5507067959800086,0.2943928881897296,0.09926727692046484,-0.15625252506528708,0.1370215635288302,0.6475057778879102
-1.6971074033387632,-0.8211629362105222,-0.7851231143361075,1.862898247814869,-0.6117667836149104,-0.17532476281838466,-0.112022535235435,-0.2302660158233316,-0.8886847305188298,-0.5047385125490695,-0.009609888137054738,0.4349686278479903,-0.13116855260783258,-1.0243696522047907,1.2707478481870504,0.4651894671494649,-0.5101743551323102,-0.4246835316535068,-1.1290288840639464
0.04305412471353962,1.6681330256494977,-1.447061408969808,-0.25913792990432405,-0.10008899549045604,-1.432741297859092,0.03471567944800062,0.20104872767179083,0.16128441631408727,0.2713830045861386,-0.6601040068371701,-0.9350756665410158,0.23225702108625276,-1.109560852311841,0.7490627793194613,0.34573241965304236,-0.654262604641824,0.1468290385945098,-0.4288723051013282
-1.4581607481307315,0.03905098256160111,1.3706756248998353,0.26885411362117956,0.29825107861176714,0.3680533524938556,-0.4482426066542719,1.3531658311159667,-1.0284938225967521,1.2305516871874522,0.3068847781538267,-0.5863530257869355,-0.3044846400480197,0.31809693710270404,0.19937644392182835,0.9654277650405612,0.6204857129531373,-0.5516237262951021,0.12420260981781454
-2.478161585134511,-1.971229487025431,0.7440405408753284,-0.060847266600558274,0.7249361154733137,-0.465640809083765,-0.8418989057395976,0.6473123101146169,0.24137286663143628,-0.1092265226191067,-1.1346727798137972,0.4149243942921035,-1.624146329446943,-1.4700644220692252,-0.14918894349539577,0.21847406327589178,-0.391831932946379,-0.8630620649747364,0.21143066767563032
-2.450626716843717,-0.1620926047498623,0.006637676919807425,3.5273400614666826,0.10941553220446978,-0.1329198870811345,-2.0876432206742948,-1.213889891443483,0.866179156587525,0.09279061881430414,0.783895359447697,0.4814818084669682,0.9759856944426266,-0.5723940533030824,1.976844676350693,-1.4645563333000753,0.14968516552327968,0.3345677579624145,-0.02857805757242899
-2.1832964946275117,-1.0175218842087295,0.4654520919660471,-0.9361870737434497,-1.3301583413563287,-1.0179233758347583,-1.4598981615998161,-0.5756648271580806,-0.25192317256996605,-0.03625600773055615,-1.1048408483303904,0.9224287619263736,-0.7291700171578196,1.0741554217338725,0.31799277831074757,-0.2360020142233534,-0.39578224361801106,0.25118908811101087,-0.2826522649919964
-0.7647769210236063,-0.9099511099205989,-0.28432359816443803,1.8896165602480213,-0.4807043379106548,1.20342878338569,-0.8516304312412124,-0.6214566662799866,0.13638505660350891,0.860052113230037,-0.30084558161966607,0.48925863260885966,0.20060859919024152,1.0590531084494912,-0.3522793662877799,-0.3075934113188606,0.35019533178048856,-1.3068552781864318,-0.2750327271405808
-2.405617682637238,-1.0370869546344677,0.7308077034416586,1.1828899616492787,1.8184763035164668,-1.4734349750273261,-2.2471125137438253,-0.1153649888226891,1.0648690597270785,-0.1706732899344685,-0.12578995322796227,-0.12875970866573572,0.24771077901107488,0.5863609488014736,0.8439207132738816,-1.1654182768519001,-0.21262621542289187,0.05484720961267333,-0.593398636382552
-1.0804002790118117,-0.5401296671605178,0.862566354781691,0.5770997620193239,0.23210296415842113,-0.5660991167884014,-0.5668973384099947,-1.2281706942489656,-0.3150942881417464,2.2991191644152082,-0.6821447119406663,0.04267722128229739,-0.6580803060506614,0.2737401712066949,0.7585500777016275,1.942322210802616,-0.22924624834567423,0.1336313630621992,0.24321916082921305
-1.7953762415620136,1.265674793504083,-3.5710469964424427,2.054763576829328,0.26352842079904015,0.38921805195789894,-0.29184213875262,-1.1342768496982094,0.29089106386070707,1.1019107523814649,-1.0277353398608675,-1.0961164603121516,0.07630661688149794,0.7910816956952021,-0.8337497323787939,0.8112828671141344,0.3067338262454315,-0.32770104888479723,0.7884338555111354
-0.1575986416133732,1.7424197301874622,-1.5785442859005547,-0.1573489472094502,0.7594548744556999,-1.3536561964924496,0.7830025513604407,1.664498831364485,-1.099000924124081,-0.6287987618268582,-0.9231762622723392,-0.637385433144357,0.04121561804555678,1.1994420612432763,0.31789527986733523,1.21713510896895,-0.033105991555756616,0.6038712291184213,-0.5623809674513157
1.6786689289885204,1.3131850329460102,1.7832090983757283,-1.536819876834136,-1.3414247956231666,0.5283615718760386,-1.6120067331659604,-1.92028034656511,-0.2692659617375287,-0.9949868594436009,0.011348692208126043,0.21693346308808142,-0.5364558209073556,0.09437268172623803,-0.08304523792654779,-0.43335461355943794,0.26655786083740624,-0.3437119451129176,0.8262162933468142
-2.994941672483846,2.4100523399765934,1.1943278619137305,0.6153004104836765,2.040192340853793,-1.513157799435801,0.9308198233851629,0.2198836567870556,0.04904961098529771,-1.6523034514299597,1.2315910228772495,-0.6169676923240981,0.7920413510625316,0.5738952425991642,0.4017846536097305,-0.10065907985109769,-0.3926999751249322,-0.5762395895757999,0.534709272184441
-1.1176219640408889,1.1889327329957573,-2.141606744100596,0.46788270949646626,-1.0582849042741465,-0.37511810559278413,-1.0662352579740724,0.21286752512429144,0.4813985281469577,-0.10136302755278791,1.0206422133190052,0.881509844203334,-0.1623939475451798,0.17762135916225322,-0.08029778139986116,0.16938534952887185,1.2845861143713382,0.270625601549515,-1.1970346640593437
1.826467944064433,2.4310822297946233,-1.0714579249561496,-0.9494868403057597,-1.0449513571417035,0.8300333938361543,-0.9936905077383962,-0.7779118790259696,0.002889287797578076,-1.2001413186276761,-0.5563247773912074,-0.32990896608261167,-0.6811788281928004,-0.30860271703480596,0.2527681354433793,0.4325737349051603,0.7270494356061449,1.295671415231006,0.5373646834567459
-0.4591975219666835,-0.0885892538355858,0.8257659362520084,-0.26935390459453146,0.06257211211855972,-1.66936769733163,-0.24803698714704409,-0.18876997402895726,-1.8978252992282523,0.21992377815865008,-0.979425462206739,1.3666442622007595,-0.3940051771699951,1.0497511193090372,-0.09101636350604471,-0.3563981659616098,-0.01421142445277106,-0.3853341552291961,1.0464415639601068
-0.5385092828770351,1.4684611449096179,-1.6665212950249726,2.1250946716554115,0.05259243908281057,0.20431216316170478,0.37582340899034855,-1.3124612779902984,-0.5566171121967324,2.259208594213626,-0.7058196804664384,-0.4166059038490088,-1.1402474374406963,-1.1074060964302483,0.17327859263477519,0.2570663071488949,-0.8474956436239306,0.632089518353208,0.4138905340915848
-3.716461435936789,0.5042927000492754,1.1086864873082256,0.6879784866607331,-1.3440980296696485,0.00917816551406271,0.6523970001434176,-0.15212207628277744,-1.1008133097976256,0.054406667407770025,-0.38887897065467053,-0.4341399548086154,-1.0009802880374254,-0.2295188301099797,0.3652542255193728,-0.23417139101678972,0.37310840901135917,-0.524597243955378,-0.4886588978865053
0.8986333917602931,1.8157613703025823,-3.1734000295121874,-0.7418944690520675,0.7681223103912389,0.8988020555117799,0.772137328481721,0.02080165874870524,0.6047622287087661,1.04801732799956,0.7431726061543028,0.319640479988564,-1.1605020629947607,-0.98079225300374,0.7572778750219339,0.23686093409698908,0.08805509403683426,0.9538695862128955,-0.8371474213688901
-2.639458904404112,2.924555185231375,1.3605208650581302,0.2851768740682555,0.33049332934508074,-2.004619426514659,0.28702702917141043,-0.8945899676884064,0.7519901851021336,-0.6370251903133713,1.6384513999420471,0.04431369217050322,0.2296250413865426,-0.9492549041348888,-0.11446865657045385,-0.9322767157254379,-0.4637301936229725,1.032058803983435,0.007842488797035379
-1.4432222150303737,-0.34728565240899417,-0.11246160455301735,-0.17198734206296018,0.1930657357721837,1.1022886359196082,1.432757969956953,-1.1068450675140928,-0.5978090069881757,1.4472257071938937,0.4810566925032266,0.044872521854295785,-2.0960830428765123,-0.5267906408025371,-0.08910496556323969,-0.5711332619318479,-0.38242012688564664,-0.7686528551169035,-1.3421451437791152
-0.23019867063831811,-0.24180354813538987,-0.2096878783696354,-1.8132465674546272,3.1794334856211894,-1.2466525256621792,-0.8108194995497421,-1.9865853334101038,2.1196810529392827,-0.7030649599011783,-0.9668792097907339,0.892922161680491,0.44116159215621414,0.2135703356224607,1.5947273224032037,0.48615658143151647,-0.010722560926616062,-0.6937166483056968,0.6017590116045801
0.7216204144221812,-0.1077770900221206,0.5620963971241283,-1.871760642330174,0.6298362265834735,-2.764127641031727,1.0058049503485096,0.7233034739742082,0.6436298882845123,0.6944579512663362,0.23851873352658345,0.018358179468902735,-0.09115178474130645,-1.0859046491326185,-0.6289800565833392,1.3306433759855816,-0.1399499182853816,0.44497658199907764,0.509433507296451
-1.3618965863575827,-1.2596669801859004,0.1361943529320867,0.27148232870299743,-0.45698180439955,0.15560753196682134,-0.8522672034792204,-0.1396774150709402,-1.4906479265276908,0.5298227864761632,0.3663742946322717,0.6481474504060284,0.2977786119753872,-0.47012288891507004,0.44669012778294487,0.3229576005177898,-1.7377110324171536,-0.478778118417991,0.3758657250699887
0.3334152740127491,1.8350524251686877,0.20824308920267923,2.0332344589650226,0.3664166994876968,-2.3860137876522796,1.1731181725477322,0.7321439686361919,-0.6766355317038693,0.18452379044241154,1.2876335975138817,-0.7471031246463927,-0.5158561568071418,1.2905105937087438,-0.6763037008229891,1.5941565829159097,-0.06434335774859233,-0.2595015101815514,0.10463141181883619
3.364258506485711,-1.2875998707885146,-0.33158743022091286,-2.353729669438579,-0.33368784247213856,-0.9997298511087344,-1.6140618691102673,-1.4151074750655441,0.4451990465735133,-0.43250674280774526,0.7690229726926178,-1.0614601098785363,-1.4782289738257817,0.837241855043029,-0.8774554362491658,-0.11798013899208153,-0.2066849308862847,0.5401466848267408,0.5244402547647428
-1.744371219074777,1.0185529758535794,1.39076653506009,0.6858724644346057,2.6235251963342394,0.6756630370156858,0.08902648961576767,-1.0068646344450993,-1.4010681118392867,1.523421171589328,0.2835577745861368,1.1063945127509371,0.48568233644384895,0.8649136535046769,-0.682471704269157,-0.6403392105112892,0.11831397566296095,-0.6536737536256412,-0.8575044599423347
1.2120927958525634,1.3656104181380706,-1.5739047137340114,0.6936991061473148,1.425110414574865,1.847371305368484,0.5354598459585623,-0.6887347397799256,-0.8640642778129027,-0.8381373792677737,-1.5364743731722499,-1.0804981965803269,-0.24922181534305632,-0.9735785080025048,0.1951288109273309,1.0481691138097375,1.039410715532428,-0.01661969028360574,1.029586987526863
-0.3936837407586588,1.2050843406837983,-0.7472870734942406,-0.6910170602116329,-0.22776090023365822,-0.7234153286784891,-0.2250640178648916,1.3408870777595145,0.5020467235182077,-0.734231090892925,-1.7464249216220964,0.11079896577900913,0.12629946929957964,-0.9520682596684276,1.6629726503658215,-0.24343247989674693,-0.008354464398457308,0.45688324828577026,0.8273363189788504
-1.1893792405854244,-1.3798285053522716,0.565319009932822,0.04087186918701096,0.2326157778425251,-0.1982521638383861,-1.1345354784221744,1.3165897536436233,0.12181840201373473,0.20242100736385793,-0.5838004524118918,0.4636158021520322,0.042175360309345315,1.5302643606141437,-0.4895790172718779,0.5076646131832934,-0.3704589504031918,-0.08468670852274543,-1.1027630597144245
-0.7755950828099288,2.347848452769217,-1.0386206160632396,-1.0557304332324617,0.3455522776488537,-0.5005693200582938,-0.16412929841646035,0.9377477673654895,-1.7351846104137783,1.0514510707628593,-1.148081157778761,-0.1973029736289275,0.45658596511766475,-0.25808011038916867,0.4750966748237424,-0.2267079451818443,0.9818937984821693,-0.369452982487677,0.18808493133879886
1.1704061222890147,0.8243333416831817,0.42423332643380024,-0.020749304783690265,-1.4449945917628024,-0.044641164513954744,-0.8733098480925691,-0.867146720884116,-0.4220775994500418,-1.275469782844157,0.9205150900439494,-0.28044915004169685,-1.2756125126193387,-0.47638078669749023,0.007497351088679603,-0.12510063500031415,0.21968930336257597,0.8869973298040453,-0.9821063940424126
0.355061245467794,-1.2670492161020266,-0.7595845926244547,-0.9305331352383973,-0.27033385262296206,-1.6404399141331532,-1.6062908355149672,0.37935687772490223,1.2731169104523596,0.9066968573967807,0.32407168162973915,-0.8255487070875724,-0.29202606654602875,0.25821532080062176,-0.5962064339258243,0.018156696004073342,0.7822847120097483,-0.4292672190051253,-1.0351517078390866
-2.646492208066389,-0.36548092261387954,1.0613226454864688,0.08542075436059281,-1.2074953396040164,-0.04118404456377997,2.2333728022742636,0.7189011531687759,-0.41831307419239966,-0.9231001550002335,0.069285287829162,-1.165199643949286,-0.1488319637948901,0.08244246631744183,-0.4586768672763165,-0.3369872045889727,0.0024578117217387025,-0.6044937717964735,-0.13640299454513674
-1.8552801338895546,-0.2972392786599497,-0.45615197361347426,0.7004932955314206,-1.4782379898031397,1.3097638838598558,-0.14874389462634563,-0.14074223961889368,1.4286630775571934,-0.6365640310715438,0.5860064349313358,0.43739133380080686,-0.7602928226749261,-0.8451105687010215,0.7332043454572147,-0.11187322961853294,0.3473976798822077,-0.6677170966718037,-1.0135828819392605
-1.4774944646857135,-1.1672375416486973,0.36897649927543963,-1.1808247774144203,-1.3453909562967168,0.10861704845081568,0.9324637187882188,-0.8076189013964128,0.4296672484045595,0.18328860271293687,-0.15008626299773234,-0.9995765732855204,1.4749450877067793,-1.009103859138613,0.6850929778820036,0.8840329140861792,-0.38725778489139473,-0.867103696381781,0.1931400185533494
-0.3153482675718982,-0.46948357110992917,0.44826431020388047,-2.0900991520168466,-0.5460561097154646,0.6308142592859244,-0.0134355442681753,0.44435733368990943,0.4242362255629253,0.8222592871234874,0.7488839633624698,0.4482222290431657,0.9067942375734676,-0.8775128854651562,0.6948072986677857,1.3282994387197087,0.5099801085243677,-0.07914259571829489,0.014739092294269297
1.5030533132310628,-0.3885570336403637,-2.0759939253718427,0.24254880696157072,-0.8691206880786128,-0.606757636788037,-0.5014188659223094,-1.0595565272927583,0.6539200802834843,0.840536058670208,1.2178594636919973,1.426847877880575,0.028409241771800865,0.21147212689977724,-0.8289153168223031,-0.36868385864087827,0.06093891097399268,0.011696162739005107,0.7271958050438113
1.150447093300319,-1.9026502151602576,0.34864956669818803,-0.7312356848544551,-0.343595201880873,1.1563007984839346,-0.10845719439811757,0.5403791364908109,1.8954061454791689,0.2816789160060973,0.6769451463423339,0.4584489065878369,0.4252365131924277,0.0442360546426209,0.9032662900756419,0.5198576330026522,0.5542497656599177,0.4159021620958616,1.1492201121522962
-0.41976107796771267,0.2284388065605146,-0.624063704344363,-0.6434942453856695,-1.250108654917604,1.216400603275199,1.5774695463283732,0.7377329733085942,-1.1049915688715466,-0.2536202506647567,1.854952024977618,0.20684936283042116,0.5303632670024206,0.10680939621075564,-0.4577982196911993,-0.833297455232983,1.0066767945007398,0.5581687746548631,0.11526535930044277
-2.137103547846874,-1.3955336146002462,-3.3361265887922147,-1.5336586566722052,-0.5477840983626038,0.8784110801757606,-1.7752555639837075,0.733965226994233,-0.5502276625541191,-1.3239795830794157,-1.0773461682254213,1.2068579467362888,0.4671632923877257,0.09419836696883686,0.06320758985520894,-0.30341868916422665,-1.7210411979400246,0.9991157631320393,-0.5725620726441031
3.022233533745795,1.8105688782084528,-0.16934301941332386,0.54370467160392,0.4076885737032945,0.5222468554568197,-0.03601323042605533,1.748712377909495,1.3114813058970924,0.08702878636904486,-0.2655689192898114,0.38472927757504244,-0.19812313229063497,0.5160368010539403,0.3819716472680337,-0.0751250590512854,-0.7873751424674381,-0.4846626908643374,-0.19658487547602263
-1.0055036831842796,-1.0357109742088926,0.04794033875134527,-1.999376092071528,-0.3125972956726216,1.007306122369602,0.581815477888687,-1.3811388542727467,0.11359726441749994,1.27697009401006,-0.41845213625678124,-0.7485431318524322,0.13512689034356026,-0.15312195889993163,0.9815813715079523,0.29125762302585156,0.7691266052657868,-1.0540402372304989,-0.40661289084183394
-1.5201721502293022,-0.8163851919804708,-0.888805413213471,0.11259002779805317,-1.668732199569952,1.4684539918095785,0.6469503511145307,-0.5964081683963472,-0.12619969326551791,-0.013003895207416707,0.36904386778635645,0.09705976416431472,0.8665568476185858,-0.12754722637482363,-0.505649085785751,0.34645332859898464,0.6789077077920387,-0.7435978036954166,0.46805726655022095
-2.334217211486282,0.7200499514365707,0.7647135298383639,0.1492834630166366,1.6983737370846994,0.0251265915162945,1.4918310389895584,-1.544350065913752,1.8182832732327812,-1.2180450999450743,0.23791084565666112,-0.6160579121036625,0.44035662139772247,-0.1995137755493582,0.14682745819782564,0.37814179514397117,-0.780119453726478,-0.5419290642451767,0.20493662261094986
-4.203715695219665,-1.2676484034372133,-1.3867901991713734,-0.4176197336414185,0.2795370828338967,-1.753679312894188,0.004025198416152371,-1.202678946426378,-0.07142980261744218,-1.7666321135766294,0.4979731378694212,-0.4464576710299901,1.0441039419941092,0.13473101855092962,-0.29342321208172983,-0.497897800825047,-1.1604844425537764,1.0762446681349347,0.306731470925648
-1.796040037249499,0.2951728691770127,0.5672740068094552,-0.24458443715798553,-0.8195173641077304,1.2681362353367347,0.6963943472071316,2.555430350416308,-0.4712882976431776,-0.8966735894405564,-1.3299261140334206,0.26553508773140455,0.7771517526463523,-0.6414052517899287,0.008860789600016962,-1.7250611295566056,-0.650884668038543,-0.11453814665883477,0.6461970898731976
2.737055776349409,1.6976006350398885,-0.8759695005752038,0.08122446827399908,-1.0264713191682149,0.33113854811267496,0.7303994067140038,0.619554135397825,0.21597497943770158,-0.1301490670093777,0.3328030237200529,0.19591100365026057,-0.7695159996608363,0.9528526091986614,0.2058043250933005,-0.9811706047234992,-0.9813776266333254,0.4850122347370798,-1.053086685474616
3.828972976855573,0.017922823282083326,0.7586184779485698,1.0764415490875459,0.7277396319043271,-2.217437422369049,-0.0012937423031040274,0.10770782027970288,-0.13878044270902348,-1.16196310285264,0.41463082883401764,-0.7941006220076564,-1.5173965614807783,-0.7614485782505852,-1.3120077000474433,-0.38060089285886245,-0.24926880962841041,-0.3617439215323276,1.1291494312148025
1.0123831714807137,-0.843124660816002,-2.479613481331936,-0.7932221403700747,1.683424793604247,-0.12867240385478473,-0.7939292955777574,-0.3372966318304314,-0.5410065918852169,0.8629661713871234,1.2195037214454716,1.220695726264998,-0.9017929872545667,-0.008609244498920575,-0.7911685876432274,0.09298251869245452,0.47871877785120065,-0.13361772975454728,0.5404952261553058
-0.3038843984189534,-0.8150936552514102,0.0337818750931815,0.008884218863529643,0.5830078709624374,3.760370581002183,-2.4913044755018734,0.13247405918801924,-0.6551872773019071,-0.04770607978424063,2.2467818719485075,-0.21919994878485088,-1.2369350396951189,0.6891278425228473,-0.20621725260404233,1.564304847011247,-0.6357110186070942,0.8856150116794996,0.15408681717599348
