nilai_ipk_ips_rendah,pendidikan_orang_tua_tingkat_bawah,sering_serta_senang_mengikuti_lomba,matkul_bahasa_inggris_rendah_pejalanan_kampus_singkat,memiliki_beasiswa,sks_semester_sedikit_pendidikan_ayah_tingkat_atas,total_akses_sosmed_sedikit,matematika_sma_12_tinggi,saudara_sedikit_pejalanan_kampus_lama,matkul_mengulang_sedikit,meluangkan_waktu_khusus_belajar,matkul_bahasa_inggris_tinggi,tahun_lahir_tua_akses_pembelajaran_daring,pendidikan_ibu_tingkat_atas,matkul_matematika_tinggi_penghasilan_orang_tua_tinggi,penghasilan_orang_tua_rendah,jarang_mengikuti_lomba,sks_semester_banyak,latar_belakang_sma_negeri_jenis_kelamin_perempuan,cara_belajar_visual,tidak_mengikuti_organisasi,akses_pembelajaran_luring_jenis_kelamin_perempuan,memiliki_sosial_media_twitter_tiktok
1.855394529352769,-1.0632650086685977,3.369133090715983,-1.817434529450515,-0.6931737068068197,-1.1106664075363504,-2.4412224415506016,-0.03131322645043148,-0.04581999812031389,0.315602639077355,-0.7545794226289664,0.5490212141101276,-0.28716375694872837,-0.13817549650677927,-0.027547093726278588,0.1919940874972128,0.24520149343102143,0.8253902167708864,0.6260952455245352,1.2050799814873416,0.21405969291653545,-0.7132576034093847,0.06494481674380581
0.8476492067134107,0.48694698974409456,0.04480869230250332,0.5044290562018943,-0.19202049318935485,-1.5488522705588044,1.165175206401799,-0.2892876876781457,0.8713586917549843,-0.17413863695423432,-0.5281491878717414,-0.04576168016619597,1.0107317671395617,-0.03741301398132225,-0.6669233811856035,0.6743742054387528,0.9369115289134905,-0.03469937045864117,0.19000897679748374,0.36050907401126464,-0.32837968193086203,0.9403904391003008,-0.2635002170381539
1.0306612902637362,-1.6240466084568097,-0.8405214281773364,-1.4587921886167168,0.4026801070044064,0.6499943258372901,1.6282549192761056,-0.25967828724631564,0.4387447098071223,-0.4286541379783348,-0.867641022202696,-0.691660969249918,1.027210703978023,0.5486641425579827,-0.11425614974012706,0.404687188103404,1.068205681944299,0.2454868333037391,-0.3384480743602597,-0.3101694860613678,-0.5481332678017218,-0.3272821384913833,-0.31304564083330266
0.9903987485610821,-1.5140165544020237,-1.6376403114366023,-1.784623407593064,-0.5808737019965348,0.9640032700780425,-1.070778595540093,-1.6586893842177894,0.7431698245424984,-0.1352754824073843,0.31815173279563685,1.4851357410554704,-0.3204931653264928,0.02580675010712753,-0.6860255707235976,0.28379209273526607,0.7222329253693659,-0.06849190356910945,0.6883643388081738,-0.3923702864595741,-0.055806832793718494,-0.14991497814556753,0.712236965010977
0.791707130793948,-0.17347925476387357,-0.5296705753438067,1.6095962890513744,-0.5475044188200596,-1.7484443078500371,0.25688842336370576,-0.4707114336636269,-0.5733127189238402,-0.21980017432520468,-0.029019963687348084,-0.6111178656773896,-0.3273571852150169,0.7440229429595955,-0.9952940529290493,-1.258361196459293,0.13252290681216658,-0.4035250782698237,-1.2853247139598474,0.0851668397912939,-0.3025979447058004,0.7283207241132622,0.19670049135317078
2.0693988424139826,-1.0648629957405171,0.10367030394733588,-0.5266473384523161,0.7977390398894406,0.6853644347667851,-0.9436313581255347,-0.10089479569511761,0.8969867743553678,-1.9593049659180048,0.5128029555082971,-1.1610924452785845,-1.8332954527525858,0.06903671124581476,1.307096300583178,0.8951864060468647,0.05327254557990763,0.5047790937448665,-0.4286826488829777,0.5794400974856632,0.21243719983421216,-0.27771525808614617,0.2743971151067418
-1.9689209461064667,-0.4760036850023995,1.3607731272458898,-1.937650935098924,-0.5188410202795988,1.4783781330390247,0.43692041493573786,0.6854072793299216,-1.6160124365762525,-0.3227461979316047,0.567123888526807,-0.6153336928919131,-0.35327396531784583,0.33613281713481363,0.6162190535801217,-0.01673864681897475,0.5288106004782721,0.6729317692971346,-0.8756801257538396,0.11366717471797334,-0.060670069082196666,0.09820193365136108,-0.2706648548350852
-0.26906534364419243,-1.1130927070125347,-0.8394310819803007,-0.6561874268774832,-1.7168202687791234,-0.9931037727622343,0.6065401945929233,-0.34742212666287897,-0.9473644637851802,-0.38438889916919133,0.778018969997691,-1.962335622209618,0.33825707559736373,-1.0194754090926192,-0.3659240465139755,-1.2086786720328564,0.24449640505061104,1.5635334684705253,-1.1276429452663925,0.9205313528426684,1.0902562238084448,0.22252508766363135,-0.5163451464793983
-1.709865778485765,0.5539941867107869,-1.084955831106086,-2.803029369678865,-1.7035272024251418,-0.6429647981192869,0.1474925600178926,-0.28201142239078525,1.0840016344917967,-0.7401277579877922,-0.2645170402882432,-0.7783672414334227,1.9130890348177627,0.04238783589566491,-0.5255453836467152,-0.4866926535143712,0.7562843482253166,0.7995475569794405,0.4837717839672514,-0.7949093043077823,0.47193228130180354,-0.04846743971269067,0.7944016528403469
0.57547473086501,-0.5894229749898582,0.9753840805734674,2.2446292746703858,-0.4549082627390166,0.4512706482210622,-2.310029526022523,-0.34665654667114676,1.0670399928007497,0.5262455266042413,-1.7741904851172459,-0.12747296750556522,-0.30117273536603606,0.053733284858333404,-0.4146977009456389,-0.5690985948265727,2.3310829388247156,0.5227381184440886,-0.3979661300008766,-0.5008716239890564,-0.08305469527512883,0.7155870084919695,-0.07010136554317878
0.08946502645116546,-0.01633880584002086,-1.0889382990645469,-0.5905002806656484,0.14543658180864696,-2.792461529091548,0.10008871328743323,-1.2147499411330436,-0.240785585242998,-0.3407589073434418,-0.31382162573483857,-0.39569913226947867,-0.5910821108371083,-0.20237110104958467,1.147104910035286,0.1430114696764946,-0.411770112950032,-0.7287632073658734,-0.2769996504130565,-0.7166384549854168,0.5573175341249973,0.11525064997682852,1.499866031419816
1.9094275486399268,1.8614115075308948,0.7009769370563463,-0.5282673136432607,-0.7716905576618068,-2.70507659135724,0.027834950664721556,-0.605342292622961,-2.09243845456743,1.382589542512751,-1.2854015765845832,1.1305327873089333,1.0793600613661445,-0.9382297940897598,0.7778627699377817,-0.6400959581090674,-0.08818865203380341,0.5424081073860223,-0.11674065101551412,0.8093623965791346,1.3058256274041928,-0.1215029562462448,0.7433854436604003
2.9480134068656736,0.7033219578596775,4.360221853731652,0.07595914951494537,-1.1491661414621759,1.0756946376635559,-0.7817500804906052,-0.5501520858052863,0.7960074591302633,-0.5608293831783553,-0.9718740276873874,0.009607269721785737,0.397432865872836,-0.17916317710181384,1.4511147012924086,1.1027972766433196,0.06201295143874644,-0.29074132831648575,0.745342608157549,-0.6743424060165903,0.35541522953072757,0.7718258222203304,-0.7001319010065493
-1.5408866536835724,-0.5125445966330182,-0.0006183060903539616,0.08529519113346754,0.14291340624637794,-2.4437258684683822,-1.154718112554148,1.5261753023197193,0.6531158035110564,-0.3396509305560959,-0.06491895162877505,-0.42979296626622765,-0.39672419866127717,0.021549316767634264,-0.8011143085768683,0.7393417555360848,0.3391580461297433,0.7083803108453137,0.8379233107739626,0.8211229520006414,0.3208137296160753,0.47174653473718353,-0.29908132206166227
-2.662851368601925,-0.859864866530135,2.723421379954141,-1.7213350755173227,-0.10927558115984305,-0.906099775996209,-0.1446576354063778,0.024925282656057368,-1.6800992478550119,0.3243893269872443,-0.8378444729493967,-0.39564166122586353,-0.7676895547110989,-1.248073672266571,-0.7610151891947653,0.6365248999353202,0.006679652188721206,-0.11672061894167944,-0.6415453879155942,0.28128683745214644,0.42996185947156856,-1.0076921218063755,-1.4565331820701939
-4.707906650340955,1.962470270266591,1.2498731811713664,-0.26795572921920735,-0.13021369985185594,0.5855005941413643,0.37964244043055206,-2.1225596834615095,0.06708647662578843,-0.019680556822901832,0.015254409380094052,0.503338630789529,0.31590890798788335,0.29007736838036485,0.37104395923964106,-1.2806535199170124,-0.011794274852238057,0.0555965749117778,0.7667584749570823,-0.6614157063447097,-0.2674996338931127,0.5371278332287587,0.08247281548450401
-2.7342945473397573,1.8654322698755057,-0.9273189427954557,-2.8168534390146664,-0.012601687525615324,0.514085096264575,-0.3277236481634751,1.5376807904923075,0.04069843825783075,0.3141014177172179,-0.7847071640867602,0.45203731506923917,-1.195928134237122,-0.3696672826167626,-0.5019614346809808,-0.4027387655975748,0.5518925988733253,0.0881352808697185,-0.0645573756490912,-0.9563413237397687,0.10347091723300496,-0.2809372673676814,0.26554010585394194
1.0026484576893502,-0.4908623505340182,0.33540564086681607,-1.8202413052365551,-0.1782640324931974,0.28080046118927326,-0.15456742601121476,-0.040108280105575496,0.19123904756394716,0.48955035241348516,-0.6738851470835392,-1.1564218099680539,0.22740022891595382,1.9399926680529216,0.9571923905876363,0.42928686028086704,0.5517556467855318,0.9443083947532928,0.4642052515271332,0.011552542593900362,0.2087335360400624,-0.4237400520190722,0.6654415007911543
-2.7029615708282826,0.39677770246918515,0.4969169861484637,0.07268636501488336,-0.9622335189613646,-1.2972417972779384,-0.567069440345153,-0.06524681354910872,-1.1481675735960284,-0.4062211727238573,0.26845169176343175,-0.5440099126190745,-0.3961073986868513,-0.12616945872976268,-0.7484403324167581,0.29820761541605634,-0.5099030403098256,0.4124704089813753,-0.5400509616290359,-0.9319046355617754,0.4647103643023129,0.5163937270061546,-0.24116231874662028
-1.423266475018171,-1.9195416232700495,0.4647419578855148,0.39904807184482954,2.67521909297546,0.24277565887830577,-1.364861633803931,-0.7721340471861027,1.4750579840837685,-1.2685804415650956,-0.6629168844464213,0.0898150524343688,-0.6180805639281847,-0.6506928280032541,-0.7732391843654384,-0.6489076484265174,-0.4760102832172047,0.11622217083105278,0.2451135406365324,-0.15146913587691505,0.3297367573115723,-0.6284030256479425,-0.4274485881860407
0.9748643717862767,-0.7033742682492543,0.6277642395345029,1.1265761696307701,0.8110438080671698,-2.6066571909162413,1.6901887129987163,0.4024572165005218,0.07409107633970514,0.3315831203001952,-0.30262542456753055,0.7237799909266349,-0.4243068909634015,-0.7556511003723838,0.2147749114246019,0.28648878044611675,0.9407689839418977,0.5589630601909118,-0.041372353562135325,0.7768610956400843,-0.258304905194195,1.0567621320443898,0.4553880470041646
-2.359429844835386,-2.3002281047253934,-2.077371748467284,1.6786009594475741,-0.8222461136535749,-0.1810882821443763,-0.5629428189838016,-0.16724765754682727,0.31183391594856674,-0.8940500835506349,-0.670297624817021,-1.3090144650836593,-0.3835779901987569,-0.05229607656720408,-0.27571279592370684,0.46949825083352026,-0.21843802591635308,0.21756330591125758,-0.7248387837215268,-0.6211139864391546,-0.7364433543376769,0.040392745731654335,-0.19195015516483677
-1.6292734182433506,-0.7933715079048675,-0.5139992915493105,-2.175972831223273,-0.40350078166740533,-0.025502070176484343,-0.202731726089027,-0.16890766571308777,-0.06508097442623872,-1.1372268209212055,0.06094090605913208,-0.8776117378723745,-0.5014927766222813,-0.9581813936721922,0.43633492851315503,1.07544846497005,-0.34418486477097965,-0.17290955938355823,1.1973754823867335,0.41406238811776314,-0.4630886703199083,0.00744516141115767,-0.20900250785719154
0.18054998722157498,1.7332401560657886,-1.2334229492644677,-0.22059235546113998,0.008390643162412819,-1.426792787133737,0.35779646760157563,0.08261748363807707,0.0607845812751211,0.23841859839120152,-0.5785069655462356,0.7177617990630067,-0.5119736990114998,-1.3164698969084214,0.05165042376291059,0.9737692542976268,-0.5194706968081085,0.26191085091144967,0.2929288477151881,-0.1737171552865053,-1.1342654261675524,0.14382062606496476,0.4585978606792507
-1.380132519181026,-0.05011949635408809,1.376060579411383,0.07432918955946757,0.33371700121133385,0.21666998589844658,-0.38516009535697565,1.2954982606214687,-1.6271200448106946,0.008816190930433196,0.3105226646660327,0.5890086714240446,-0.30732694757552054,0.26366220435117677,0.5686323542822294,0.43787452938317045,1.164499443953278,-0.433421455483747,0.12047369341375279,-0.014936318232596137,-0.0006456375967842423,1.0770029273469461,-0.6840170848968388
-2.4542922339648556,-2.0590437750261237,0.3980680108470367,0.02355355919237119,0.8956245445787953,-0.5406020036044682,-0.9608656413082071,0.7459243863422619,-0.002645845076798096,-0.01761821045757945,-1.0833516460226065,-0.819559103276333,-1.5709443132359244,-0.18116197161343586,-1.1254235393810006,0.6900827657586015,-0.17405163331465234,-0.6861914739159984,-0.0030264783612815767,-0.31496404906822256,-0.7283083114748171,-0.04137414219587906,0.240821383077255
-2.4772899602535463,-0.08637435797451723,0.4878259949006558,-3.4331304666167894,0.4523402249830288,0.5044029361918855,-2.205996671603935,-1.4009979472232066,0.27785487633184375,0.7520500582320403,0.5841955030891982,-1.2047964958028279,0.01524740099429812,-1.2800802666539517,1.8418486095568745,-0.6543110722559071,-0.9535479432348832,0.3401154487322982,0.12376855875123938,-0.048773729569558576,-0.5889553680495563,0.2941585375786046,-0.8350619266475796
-2.0999074850970874,-0.9264468545773986,0.09580023142542701,0.7639605042006222,-1.1439054871198906,-1.444985167391181,-1.5001503735188906,-0.6012885675098135,-0.24832863443849845,-0.31636379206273657,-1.184744198561735,-1.0236259351242551,0.1778935176689329,1.3494710713924039,0.1292412216821073,0.47942118208060086,-0.5744015752760615,0.5972508575297696,-0.009677373317226205,-0.4542799696690741,-0.8271829443204466,-0.804356561455479,0.2162886194996897
